premise_1,premise_2,conclusion,n,empirical_n,empirical_stat,ci_lower,mean,ci_upper,conclusion_quantifier,model,model_lower,model_mean,model_upper
All;A;B,Some not;C;B,All;C;A,1,1,0.007194244604316547,0.006211180124223602,0.01137227366750281,0.02623230500253793,All,PHM-Group,0,0,0
All;A;B,Some not;C;B,No;A;C,2,2,0.014388489208633094,0.0064516129032258064,0.01691735671931626,0.03770392963540927,No,mReasoner-Indiv,0,0,0
All;A;B,Some not;C;B,No;A;C,2,2,0.014388489208633094,0.0064516129032258064,0.01691735671931626,0.03770392963540927,No,PHM-Indiv,0,0,0
All;A;B,Some not;C;B,No;A;C,2,2,0.014388489208633094,0.0064516129032258064,0.01691735671931626,0.03770392963540927,No,mReasoner-Group,0,0,0
All;A;B,Some not;C;B,No;A;C,2,2,0.014388489208633094,0.0064516129032258064,0.01691735671931626,0.03770392963540927,No,PHM-Group,0,0,0
All;A;B,Some not;C;B,No;C;A,1,1,0.007194244604316547,0.0062539308176100625,0.011534971748852376,0.026438462200051593,No,mReasoner-Indiv,0,0,0
All;A;B,Some not;C;B,No;C;A,1,1,0.007194244604316547,0.0062539308176100625,0.011534971748852376,0.026438462200051593,No,PHM-Indiv,0,0,0
All;A;B,Some not;C;B,No;C;A,1,1,0.007194244604316547,0.0062539308176100625,0.011534971748852376,0.026438462200051593,No,mReasoner-Group,0,0,0
All;A;B,Some not;C;B,No;C;A,1,1,0.007194244604316547,0.0062539308176100625,0.011534971748852376,0.026438462200051593,No,PHM-Group,0,0,0
All;A;B,Some not;C;B,NVC;,32,32,0.2302158273381295,0.16666666666666666,0.23192933010529487,0.2991469816272966,NVC,mReasoner-Indiv,0,0,0
All;A;B,Some not;C;B,NVC;,32,32,0.2302158273381295,0.16666666666666666,0.23192933010529487,0.2991469816272966,NVC,PHM-Indiv,0.03571428571428571,0.0794819166051088,0.12787748480791014
All;A;B,Some not;C;B,NVC;,32,32,0.2302158273381295,0.16666666666666666,0.23192933010529487,0.2991469816272966,NVC,mReasoner-Group,0,0,0
All;A;B,Some not;C;B,NVC;,32,32,0.2302158273381295,0.16666666666666666,0.23192933010529487,0.2991469816272966,NVC,PHM-Group,0,0,0
All;A;B,Some not;C;B,Some not;A;C,25,25,0.17985611510791366,0.11762559038213825,0.17988108263595193,0.24590489201144938,Some not,mReasoner-Indiv,0,0,0
All;A;B,Some not;C;B,Some not;A;C,25,25,0.17985611510791366,0.11762559038213825,0.17988108263595193,0.24590489201144938,Some not,PHM-Indiv,0,0,0
All;A;B,Some not;C;B,Some not;A;C,25,25,0.17985611510791366,0.11762559038213825,0.17988108263595193,0.24590489201144938,Some not,mReasoner-Group,0,0,0
All;A;B,Some not;C;B,Some not;A;C,25,25,0.17985611510791366,0.11762559038213825,0.17988108263595193,0.24590489201144938,Some not,PHM-Group,0,0,0
All;A;B,Some not;C;B,Some not;C;A,49,49,0.35251798561151076,0.2790479104738591,0.35117936554442164,0.42857142857142855,Some not,mReasoner-Indiv,1,1,1
All;A;B,Some not;C;B,Some not;C;A,49,49,0.35251798561151076,0.2790479104738591,0.35117936554442164,0.42857142857142855,Some not,PHM-Indiv,0.8188962113431473,0.8769426949825726,0.9285829493087557
All;A;B,Some not;C;B,Some not;C;A,49,49,0.35251798561151076,0.2790479104738591,0.35117936554442164,0.42857142857142855,Some not,mReasoner-Group,1,1,1
All;A;B,Some not;C;B,Some not;C;A,49,49,0.35251798561151076,0.2790479104738591,0.35117936554442164,0.42857142857142855,Some not,PHM-Group,1,1,1
All;A;B,Some not;C;B,Some;A;C,15,15,0.1079136690647482,0.05753556245912362,0.10715778673248545,0.16314411569148934,Some,mReasoner-Indiv,0,0,0
All;A;B,Some not;C;B,Some;A;C,15,15,0.1079136690647482,0.05753556245912362,0.10715778673248545,0.16314411569148934,Some,PHM-Indiv,0,0,0
All;A;B,Some not;C;B,Some;A;C,15,15,0.1079136690647482,0.05753556245912362,0.10715778673248545,0.16314411569148934,Some,mReasoner-Group,0,0,0
All;A;B,Some not;C;B,Some;A;C,15,15,0.1079136690647482,0.05753556245912362,0.10715778673248545,0.16314411569148934,Some,PHM-Group,0,0,0
All;A;B,Some not;C;B,Some;C;A,13,13,0.09352517985611511,0.04999113475177305,0.09405555861774,0.1481757877280265,Some,mReasoner-Indiv,0,0,0
All;A;B,Some not;C;B,Some;C;A,13,13,0.09352517985611511,0.04999113475177305,0.09405555861774,0.1481757877280265,Some,PHM-Indiv,0.014484933792096756,0.04366271383999856,0.07761830520909756
All;A;B,Some not;C;B,Some;C;A,13,13,0.09352517985611511,0.04999113475177305,0.09405555861774,0.1481757877280265,Some,mReasoner-Group,0,0,0
All;A;B,Some not;C;B,Some;C;A,13,13,0.09352517985611511,0.04999113475177305,0.09405555861774,0.1481757877280265,Some,PHM-Group,0,0,0
All;A;B,Some;B;C,All;A;C,2,2,0.014388489208633094,0.006493506493506494,0.015971514094629338,0.036383952184491676,All,mReasoner-Indiv,0,0,0
All;A;B,Some;B;C,All;A;C,2,2,0.014388489208633094,0.006493506493506494,0.015971514094629338,0.036383952184491676,All,PHM-Indiv,0,0,0
All;A;B,Some;B;C,All;A;C,2,2,0.014388489208633094,0.006493506493506494,0.015971514094629338,0.036383952184491676,All,mReasoner-Group,0,0,0
All;A;B,Some;B;C,All;A;C,2,2,0.014388489208633094,0.006493506493506494,0.015971514094629338,0.036383952184491676,All,PHM-Group,0,0,0
All;A;B,Some;B;C,All;C;A,2,2,0.014388489208633094,0.006493506493506494,0.016721223307235064,0.039841269841269844,All,mReasoner-Indiv,0,0,0
All;A;B,Some;B;C,All;C;A,2,2,0.014388489208633094,0.006493506493506494,0.016721223307235064,0.039841269841269844,All,PHM-Indiv,0,0,0
All;A;B,Some;B;C,All;C;A,2,2,0.014388489208633094,0.006493506493506494,0.016721223307235064,0.039841269841269844,All,mReasoner-Group,0,0,0
All;A;B,Some;B;C,All;C;A,2,2,0.014388489208633094,0.006493506493506494,0.016721223307235064,0.039841269841269844,All,PHM-Group,0,0,0
All;A;B,Some;B;C,No;A;C,1,1,0.007194244604316547,0.006289308176100629,0.011854327053054682,0.027972027972027972,No,mReasoner-Indiv,0,0,0
All;A;B,Some;B;C,No;A;C,1,1,0.007194244604316547,0.006289308176100629,0.011854327053054682,0.027972027972027972,No,PHM-Indiv,0,0,0
All;A;B,Some;B;C,No;A;C,1,1,0.007194244604316547,0.006289308176100629,0.011854327053054682,0.027972027972027972,No,mReasoner-Group,0,0,0
All;A;B,Some;B;C,No;A;C,1,1,0.007194244604316547,0.006289308176100629,0.011854327053054682,0.027972027972027972,No,PHM-Group,0,0,0
All;A;B,Some;B;C,NVC;,14,14,0.10071942446043165,0.05382743362831859,0.10130034700002913,0.14729317575295464,NVC,mReasoner-Indiv,0.2517482517482518,0.32970089598407915,0.41382963179427235
All;A;B,Some;B;C,NVC;,14,14,0.10071942446043165,0.05382743362831859,0.10130034700002913,0.14729317575295464,NVC,PHM-Indiv,0.037591635338345863,0.0798674083628108,0.13127757352941175
All;A;B,Some;B;C,NVC;,14,14,0.10071942446043165,0.05382743362831859,0.10130034700002913,0.14729317575295464,NVC,mReasoner-Group,0.4691776315789474,0.5459012870190169,0.6315894736842105
All;A;B,Some;B;C,NVC;,14,14,0.10071942446043165,0.05382743362831859,0.10130034700002913,0.14729317575295464,NVC,PHM-Group,0,0,0
All;A;B,Some;B;C,Some not;A;C,7,7,0.050359712230215826,0.01561591569767442,0.050874520232277495,0.09212044534412953,Some not,mReasoner-Indiv,0,0,0
All;A;B,Some;B;C,Some not;A;C,7,7,0.050359712230215826,0.01561591569767442,0.050874520232277495,0.09212044534412953,Some not,PHM-Indiv,0.014590606156775626,0.04436022551204662,0.07955832087160855
All;A;B,Some;B;C,Some not;A;C,7,7,0.050359712230215826,0.01561591569767442,0.050874520232277495,0.09212044534412953,Some not,mReasoner-Group,0,0,0
All;A;B,Some;B;C,Some not;A;C,7,7,0.050359712230215826,0.01561591569767442,0.050874520232277495,0.09212044534412953,Some not,PHM-Group,0,0,0
All;A;B,Some;B;C,Some not;C;A,7,7,0.050359712230215826,0.01721964647928137,0.050719568345328696,0.09090909090909091,Some not,mReasoner-Indiv,0,0,0
All;A;B,Some;B;C,Some not;C;A,7,7,0.050359712230215826,0.01721964647928137,0.050719568345328696,0.09090909090909091,Some not,PHM-Indiv,0,0,0
All;A;B,Some;B;C,Some not;C;A,7,7,0.050359712230215826,0.01721964647928137,0.050719568345328696,0.09090909090909091,Some not,mReasoner-Group,0,0,0
All;A;B,Some;B;C,Some not;C;A,7,7,0.050359712230215826,0.01721964647928137,0.050719568345328696,0.09090909090909091,Some not,PHM-Group,0,0,0
All;A;B,Some;B;C,Some;A;C,85,85,0.6115107913669064,0.5281537651103471,0.6121136771770646,0.6918077299412916,Some,mReasoner-Indiv,0.5861703682057277,0.6702991040159209,0.7482517482517482
All;A;B,Some;B;C,Some;A;C,85,85,0.6115107913669064,0.5281537651103471,0.6121136771770646,0.6918077299412916,Some,PHM-Indiv,0.8167687826436321,0.8758610865761667,0.9268337190671178
All;A;B,Some;B;C,Some;A;C,85,85,0.6115107913669064,0.5281537651103471,0.6121136771770646,0.6918077299412916,Some,mReasoner-Group,0.36841052631578947,0.45409871298098314,0.5308223684210526
All;A;B,Some;B;C,Some;A;C,85,85,0.6115107913669064,0.5281537651103471,0.6121136771770646,0.6918077299412916,Some,PHM-Group,1,1,1
All;A;B,Some;B;C,Some;C;A,21,21,0.1510791366906475,0.08964956546117185,0.14964672341228252,0.21010404161664664,Some,mReasoner-Indiv,0,0,0
All;A;B,Some;B;C,Some;C;A,21,21,0.1510791366906475,0.08964956546117185,0.14964672341228252,0.21010404161664664,Some,PHM-Indiv,0,0,0
All;A;B,Some;B;C,Some;C;A,21,21,0.1510791366906475,0.08964956546117185,0.14964672341228252,0.21010404161664664,Some,mReasoner-Group,0,0,0
All;A;B,Some;B;C,Some;C;A,21,21,0.1510791366906475,0.08964956546117185,0.14964672341228252,0.21010404161664664,Some,PHM-Group,0,0,0
All;A;B,Some;C;B,All;A;C,3,3,0.02158273381294964,0.006711409395973154,0.02304443871412001,0.0511182856073367,All,mReasoner-Indiv,0,0,0
All;A;B,Some;C;B,All;A;C,3,3,0.02158273381294964,0.006711409395973154,0.02304443871412001,0.0511182856073367,All,PHM-Indiv,0,0,0
All;A;B,Some;C;B,All;A;C,3,3,0.02158273381294964,0.006711409395973154,0.02304443871412001,0.0511182856073367,All,mReasoner-Group,0,0,0
All;A;B,Some;C;B,All;A;C,3,3,0.02158273381294964,0.006711409395973154,0.02304443871412001,0.0511182856073367,All,PHM-Group,0,0,0
All;A;B,Some;C;B,No;A;C,4,4,0.02877697841726619,0.007377450980392157,0.02990108738230119,0.06040100250626564,No,mReasoner-Indiv,0,0,0
All;A;B,Some;C;B,No;A;C,4,4,0.02877697841726619,0.007377450980392157,0.02990108738230119,0.06040100250626564,No,PHM-Indiv,0,0,0
All;A;B,Some;C;B,No;A;C,4,4,0.02877697841726619,0.007377450980392157,0.02990108738230119,0.06040100250626564,No,mReasoner-Group,0,0,0
All;A;B,Some;C;B,No;A;C,4,4,0.02877697841726619,0.007377450980392157,0.02990108738230119,0.06040100250626564,No,PHM-Group,0,0,0
All;A;B,Some;C;B,No;C;A,2,2,0.014388489208633094,0.006452660242982824,0.016323461807476795,0.03703135650988412,No,mReasoner-Indiv,0,0,0
All;A;B,Some;C;B,No;C;A,2,2,0.014388489208633094,0.006452660242982824,0.016323461807476795,0.03703135650988412,No,PHM-Indiv,0,0,0
All;A;B,Some;C;B,No;C;A,2,2,0.014388489208633094,0.006452660242982824,0.016323461807476795,0.03703135650988412,No,mReasoner-Group,0,0,0
All;A;B,Some;C;B,No;C;A,2,2,0.014388489208633094,0.006452660242982824,0.016323461807476795,0.03703135650988412,No,PHM-Group,0,0,0
All;A;B,Some;C;B,NVC;,40,40,0.28776978417266186,0.2183032404956052,0.2868007971956008,0.3642395931882687,NVC,mReasoner-Indiv,0.604023577094047,0.6829095341032615,0.7615397350993377
All;A;B,Some;C;B,NVC;,40,40,0.28776978417266186,0.2183032404956052,0.2868007971956008,0.3642395931882687,NVC,PHM-Indiv,0.03999206349206349,0.0796103533459136,0.1273953110177531
All;A;B,Some;C;B,NVC;,40,40,0.28776978417266186,0.2183032404956052,0.2868007971956008,0.3642395931882687,NVC,mReasoner-Group,1,1,1
All;A;B,Some;C;B,NVC;,40,40,0.28776978417266186,0.2183032404956052,0.2868007971956008,0.3642395931882687,NVC,PHM-Group,0,0,0
All;A;B,Some;C;B,Some not;A;C,6,6,0.04316546762589928,0.014590606156775626,0.044448933840033664,0.0815687174778083,Some not,mReasoner-Indiv,0,0,0
All;A;B,Some;C;B,Some not;A;C,6,6,0.04316546762589928,0.014590606156775626,0.044448933840033664,0.0815687174778083,Some not,PHM-Indiv,0,0,0
All;A;B,Some;C;B,Some not;A;C,6,6,0.04316546762589928,0.014590606156775626,0.044448933840033664,0.0815687174778083,Some not,mReasoner-Group,0,0,0
All;A;B,Some;C;B,Some not;A;C,6,6,0.04316546762589928,0.014590606156775626,0.044448933840033664,0.0815687174778083,Some not,PHM-Group,0,0,0
All;A;B,Some;C;B,Some not;C;A,5,5,0.03597122302158273,0.008,0.03661475408908878,0.07047798602639459,Some not,mReasoner-Indiv,0,0,0
All;A;B,Some;C;B,Some not;C;A,5,5,0.03597122302158273,0.008,0.03661475408908878,0.07047798602639459,Some not,PHM-Indiv,0.014388489208633094,0.04333212100182537,0.08003649635036497
All;A;B,Some;C;B,Some not;C;A,5,5,0.03597122302158273,0.008,0.03661475408908878,0.07047798602639459,Some not,mReasoner-Group,0,0,0
All;A;B,Some;C;B,Some not;C;A,5,5,0.03597122302158273,0.008,0.03661475408908878,0.07047798602639459,Some not,PHM-Group,0,0,0
All;A;B,Some;C;B,Some;A;C,27,27,0.19424460431654678,0.1285666023166023,0.19394735463199425,0.25807548825982,Some,mReasoner-Indiv,0.10604993597951344,0.1653570028332732,0.2285823336968375
All;A;B,Some;C;B,Some;A;C,27,27,0.19424460431654678,0.1285666023166023,0.19394735463199425,0.25807548825982,Some,PHM-Indiv,0,0,0
All;A;B,Some;C;B,Some;A;C,27,27,0.19424460431654678,0.1285666023166023,0.19394735463199425,0.25807548825982,Some,mReasoner-Group,0,0,0
All;A;B,Some;C;B,Some;A;C,27,27,0.19424460431654678,0.1285666023166023,0.19394735463199425,0.25807548825982,Some,PHM-Group,0,0,0
All;A;B,Some;C;B,Some;C;A,52,52,0.37410071942446044,0.2952824767858785,0.37337551432745186,0.45082737581659066,Some,mReasoner-Indiv,0.09699339839265213,0.15173346306346533,0.21279031996101996
All;A;B,Some;C;B,Some;C;A,52,52,0.37410071942446044,0.2952824767858785,0.37337551432745186,0.45082737581659066,Some,PHM-Indiv,0.8188241106719367,0.8772308541362683,0.9295938421225024
All;A;B,Some;C;B,Some;C;A,52,52,0.37410071942446044,0.2952824767858785,0.37337551432745186,0.45082737581659066,Some,mReasoner-Group,0,0,0
All;A;B,Some;C;B,Some;C;A,52,52,0.37410071942446044,0.2952824767858785,0.37337551432745186,0.45082737581659066,Some,PHM-Group,1,1,1
All;B;A,All;B;C,All;A;C,53,53,0.381294964028777,0.29994274809160304,0.38189331924767533,0.46212280366692127,All,mReasoner-Indiv,0.3380190232302908,0.42271296505388334,0.5035500394011032
All;B;A,All;B;C,All;A;C,53,53,0.381294964028777,0.29994274809160304,0.38189331924767533,0.46212280366692127,All,PHM-Indiv,0.3586103962943901,0.4330955222519237,0.510359929524289
All;B;A,All;B;C,All;A;C,53,53,0.381294964028777,0.29994274809160304,0.38189331924767533,0.46212280366692127,All,mReasoner-Group,0,0,0
All;B;A,All;B;C,All;A;C,53,53,0.381294964028777,0.29994274809160304,0.38189331924767533,0.46212280366692127,All,PHM-Group,0.3956597879591064,0.4755969773020518,0.556355751961433
All;B;A,All;B;C,All;C;A,14,14,0.10071942446043165,0.051088704688853154,0.0984927589411305,0.15220168200571246,All,mReasoner-Indiv,0,0,0
All;B;A,All;B;C,All;C;A,14,14,0.10071942446043165,0.051088704688853154,0.0984927589411305,0.15220168200571246,All,PHM-Indiv,0.3668756039944164,0.4468729544455704,0.5275645231846018
All;B;A,All;B;C,All;C;A,14,14,0.10071942446043165,0.051088704688853154,0.0984927589411305,0.15220168200571246,All,mReasoner-Group,0,0,0
All;B;A,All;B;C,All;C;A,14,14,0.10071942446043165,0.051088704688853154,0.0984927589411305,0.15220168200571246,All,PHM-Group,0.443644248038567,0.5244030226979483,0.6043402120408936
All;B;A,All;B;C,No;A;C,1,1,0.007194244604316547,0.006329113924050633,0.011940865369579307,0.029107161747593344,No,mReasoner-Indiv,0,0,0
All;B;A,All;B;C,No;A;C,1,1,0.007194244604316547,0.006329113924050633,0.011940865369579307,0.029107161747593344,No,PHM-Indiv,0,0,0
All;B;A,All;B;C,No;A;C,1,1,0.007194244604316547,0.006329113924050633,0.011940865369579307,0.029107161747593344,No,mReasoner-Group,0,0,0
All;B;A,All;B;C,No;A;C,1,1,0.007194244604316547,0.006329113924050633,0.011940865369579307,0.029107161747593344,No,PHM-Group,0,0,0
All;B;A,All;B;C,NVC;,28,28,0.2014388489208633,0.13724079559881508,0.20062216540618036,0.27007792463996844,NVC,mReasoner-Indiv,0.3999609375,0.4827192502693321,0.5724367816091954
All;B;A,All;B;C,NVC;,28,28,0.2014388489208633,0.13724079559881508,0.20062216540618036,0.27007792463996844,NVC,PHM-Indiv,0.03596479958890031,0.07755760161241439,0.12727562246670526
All;B;A,All;B;C,NVC;,28,28,0.2014388489208633,0.13724079559881508,0.20062216540618036,0.27007792463996844,NVC,mReasoner-Group,1,1,1
All;B;A,All;B;C,NVC;,28,28,0.2014388489208633,0.13724079559881508,0.20062216540618036,0.27007792463996844,NVC,PHM-Group,0,0,0
All;B;A,All;B;C,Some not;A;C,3,3,0.02158273381294964,0.006823688379461373,0.02278522964965362,0.047619047619047616,Some not,mReasoner-Indiv,0,0,0
All;B;A,All;B;C,Some not;A;C,3,3,0.02158273381294964,0.006823688379461373,0.02278522964965362,0.047619047619047616,Some not,PHM-Indiv,0,0,0
All;B;A,All;B;C,Some not;A;C,3,3,0.02158273381294964,0.006823688379461373,0.02278522964965362,0.047619047619047616,Some not,mReasoner-Group,0,0,0
All;B;A,All;B;C,Some not;A;C,3,3,0.02158273381294964,0.006823688379461373,0.02278522964965362,0.047619047619047616,Some not,PHM-Group,0,0,0
All;B;A,All;B;C,Some not;C;A,1,1,0.007194244604316547,0.00625,0.011187853270847375,0.024707018019238573,Some not,mReasoner-Indiv,0,0,0
All;B;A,All;B;C,Some not;C;A,1,1,0.007194244604316547,0.00625,0.011187853270847375,0.024707018019238573,Some not,PHM-Indiv,0,0,0
All;B;A,All;B;C,Some not;C;A,1,1,0.007194244604316547,0.00625,0.011187853270847375,0.024707018019238573,Some not,mReasoner-Group,0,0,0
All;B;A,All;B;C,Some not;C;A,1,1,0.007194244604316547,0.00625,0.011187853270847375,0.024707018019238573,Some not,PHM-Group,0,0,0
All;B;A,All;B;C,Some;A;C,23,23,0.16546762589928057,0.10883562727416547,0.16790292478409943,0.23078358208955224,Some,mReasoner-Indiv,0.046511627906976744,0.0945677846767846,0.14748134328358203
All;B;A,All;B;C,Some;A;C,23,23,0.16546762589928057,0.10883562727416547,0.16790292478409943,0.23078358208955224,Some,PHM-Indiv,0.006273584905660378,0.011368346049340955,0.025910931174089054
All;B;A,All;B;C,Some;A;C,23,23,0.16546762589928057,0.10883562727416547,0.16790292478409943,0.23078358208955224,Some,mReasoner-Group,0,0,0
All;B;A,All;B;C,Some;A;C,23,23,0.16546762589928057,0.10883562727416547,0.16790292478409943,0.23078358208955224,Some,PHM-Group,0,0,0
All;B;A,All;B;C,Some;C;A,16,16,0.11510791366906475,0.06818181818181818,0.11495243872927202,0.1711776061776062,Some,mReasoner-Indiv,0,0,0
All;B;A,All;B;C,Some;C;A,16,16,0.11510791366906475,0.06818181818181818,0.11495243872927202,0.1711776061776062,Some,PHM-Indiv,0.0077944711538461536,0.03554643759723958,0.06811662913357824
All;B;A,All;B;C,Some;C;A,16,16,0.11510791366906475,0.06818181818181818,0.11495243872927202,0.1711776061776062,Some,mReasoner-Group,0,0,0
All;B;A,All;B;C,Some;C;A,16,16,0.11510791366906475,0.06818181818181818,0.11495243872927202,0.1711776061776062,Some,PHM-Group,0,0,0
All;B;A,All;C;B,All;A;C,33,33,0.23741007194244604,0.17086229006370482,0.23684780204917788,0.3115942028985507,All,mReasoner-Indiv,0,0,0
All;B;A,All;C;B,All;A;C,33,33,0.23741007194244604,0.17086229006370482,0.23684780204917788,0.3115942028985507,All,PHM-Indiv,0.34399872611464966,0.4259031640590295,0.5106421245981938
All;B;A,All;C;B,All;A;C,33,33,0.23741007194244604,0.17086229006370482,0.23684780204917788,0.3115942028985507,All,mReasoner-Group,0,0,0
All;B;A,All;C;B,All;A;C,33,33,0.23741007194244604,0.17086229006370482,0.23684780204917788,0.3115942028985507,All,PHM-Group,0.42767192154915595,0.5116710505506029,0.5935534274193548
All;B;A,All;C;B,All;C;A,81,81,0.5827338129496403,0.5035460992907801,0.5836503469182586,0.6618205882352941,All,mReasoner-Indiv,1,1,1
All;B;A,All;C;B,All;C;A,81,81,0.5827338129496403,0.5035460992907801,0.5836503469182586,0.6618205882352941,All,PHM-Indiv,0.36034415710674705,0.45182824425328133,0.5343511450381679
All;B;A,All;C;B,All;C;A,81,81,0.5827338129496403,0.5035460992907801,0.5836503469182586,0.6618205882352941,All,mReasoner-Group,1,1,1
All;B;A,All;C;B,All;C;A,81,81,0.5827338129496403,0.5035460992907801,0.5836503469182586,0.6618205882352941,All,PHM-Group,0.40644657258064515,0.48832894944939703,0.572328078450844
All;B;A,All;C;B,No;C;A,2,2,0.014388489208633094,0.006493506493506494,0.016458587498605022,0.03759398496240601,No,mReasoner-Indiv,0,0,0
All;B;A,All;C;B,No;C;A,2,2,0.014388489208633094,0.006493506493506494,0.016458587498605022,0.03759398496240601,No,PHM-Indiv,0,0,0
All;B;A,All;C;B,No;C;A,2,2,0.014388489208633094,0.006493506493506494,0.016458587498605022,0.03759398496240601,No,mReasoner-Group,0,0,0
All;B;A,All;C;B,No;C;A,2,2,0.014388489208633094,0.006493506493506494,0.016458587498605022,0.03759398496240601,No,PHM-Group,0,0,0
All;B;A,All;C;B,NVC;,6,6,0.04316546762589928,0.013409484865994043,0.043699159082698516,0.08080055210489989,NVC,mReasoner-Indiv,0,0,0
